2008-Mar-26/00:37:00.000,-1.207,-0.949,0.778,2008-Mar-26/00:37:00.000,0.000,1.000,2.000
2008-Mar-26/00:37:16.000,-1.041,-0.946,0.849,2008-Mar-26/00:37:16.000,0.000,1.000,2.000
2008-Mar-26/00:37:32.000,-1.115,-0.833,0.647,2008-Mar-26/00:37:32.000,0.000,1.000,2.000
2008-Mar-26/00:37:48.000,-0.982,-0.736,0.606,2008-Mar-26/00:37:48.000,0.000,1.000,2.000
2008-Mar-26/00:38:04.000,-1.199,-1.024,0.851,2008-Mar-26/00:38:04.000,0.000,1.000,2.000
2008-Mar-26/00:38:20.000,-1.492,-0.810,0.454,2008-Mar-26/00:38:20.000,0.000,1.000,2.000
2008-Mar-26/00:38:36.000,-1.262,-0.578,0.778,2008-Mar-26/00:38:36.000,0.000,1.000,2.000
2008-Mar-26/00:38:52.000,-0.944,-0.583,0.684,2008-Mar-26/00:38:52.000,0.000,1.000,2.000
2008-Mar-26/00:39:08.000,-1.124,-0.666,0.709,2008-Mar-26/00:39:08.000,0.000,1.000,2.000
2008-Mar-26/00:39:24.000,-2.049,-0.691,1.168,2008-Mar-26/00:39:24.000,0.000,1.000,2.000
2008-Mar-26/00:39:40.000,-1.967,-0.444,0.872,2008-Mar-26/00:39:40.000,0.000,1.000,2.000
2008-Mar-26/00:39:56.000,-1.335,-0.385,0.641,2008-Mar-26/00:39:56.000,0.000,1.000,2.000
2008-Mar-26/00:40:12.000,-1.744,-0.645,0.706,2008-Mar-26/00:40:12.000,0.000,1.000,2.000
2008-Mar-26/00:40:28.000,-1.499,-1.117,0.614,2008-Mar-26/00:40:28.000,0.000,1.000,2.000
2008-Mar-26/00:40:44.000,-1.401,-1.009,0.517,2008-Mar-26/00:40:44.000,0.000,1.000,2.000
2008-Mar-26/00:41:00.000,-1.795,-0.765,0.682,2008-Mar-26/00:41:00.000,0.000,1.000,2.000
2008-Mar-26/00:41:16.000,-2.139,-0.326,0.705,2008-Mar-26/00:41:16.000,0.000,1.000,2.000
2008-Mar-26/00:41:32.000,-1.950,-0.271,0.706,2008-Mar-26/00:41:32.000,0.000,1.000,2.000
2008-Mar-26/00:41:48.000,-2.129,0.110,0.689,2008-Mar-26/00:41:48.000,0.000,1.000,2.000
2008-Mar-26/00:42:04.000,-2.096,-0.382,0.429,2008-Mar-26/00:42:04.000,0.000,1.000,2.000
2008-Mar-26/00:42:20.000,-1.857,-0.088,0.465,2008-Mar-26/00:42:20.000,0.000,1.000,2.000
2008-Mar-26/00:42:36.000,-1.611,-0.384,0.283,2008-Mar-26/00:42:36.000,0.000,1.000,2.000
2008-Mar-26/00:42:52.000,-1.489,-0.254,0.443,2008-Mar-26/00:42:52.000,0.000,1.000,2.000
2008-Mar-26/00:43:08.000,-2.175,-0.190,0.836,2008-Mar-26/00:43:08.000,0.000,1.000,2.000
2008-Mar-26/00:43:24.000,-2.481,-0.025,0.956,2008-Mar-26/00:43:24.000,0.000,1.000,2.000
2008-Mar-26/00:43:40.000,-2.351,0.073,0.685,2008-Mar-26/00:43:40.000,0.000,1.000,2.000
2008-Mar-26/00:43:56.000,-2.232,-0.013,0.636,2008-Mar-26/00:43:56.000,0.000,1.000,2.000
2008-Mar-26/00:44:12.000,-2.134,-0.392,0.464,2008-Mar-26/00:44:12.000,0.000,1.000,2.000
2008-Mar-26/00:44:28.000,-1.803,-0.967,0.341,2008-Mar-26/00:44:28.000,0.000,1.000,2.000
2008-Mar-26/00:44:44.000,-1.849,-0.681,0.565,2008-Mar-26/00:44:44.000,0.000,1.000,2.000
2008-Mar-26/00:45:00.000,-1.725,-0.708,0.570,2008-Mar-26/00:45:00.000,0.000,1.000,2.000
2008-Mar-26/00:45:16.000,-0.450,0.002,0.191,2008-Mar-26/00:45:16.000,0.000,1.000,2.000
2008-Mar-26/00:45:32.000,0.559,1.499,-0.369,2008-Mar-26/00:45:32.000,0.000,1.000,2.000
2008-Mar-26/00:45:48.000,1.064,1.441,-0.710,2008-Mar-26/00:45:48.000,0.000,1.000,2.000
2008-Mar-26/00:46:04.000,0.825,1.999,0.244,2008-Mar-26/00:46:04.000,0.000,1.000,2.000
2008-Mar-26/00:46:20.000,0.773,2.133,-0.083,2008-Mar-26/00:46:20.000,0.000,1.000,2.000
2008-Mar-26/00:46:36.000,1.007,2.392,0.172,2008-Mar-26/00:46:36.000,0.000,1.000,2.000
2008-Mar-26/00:46:52.000,1.139,2.428,-0.175,2008-Mar-26/00:46:52.000,0.000,1.000,2.000
2008-Mar-26/00:47:08.000,0.913,1.836,-0.464,2008-Mar-26/00:47:08.000,0.000,1.000,2.000
2008-Mar-26/00:47:24.000,0.828,1.591,-0.270,2008-Mar-26/00:47:24.000,0.000,1.000,2.000
2008-Mar-26/00:47:40.000,0.866,1.612,-0.242,2008-Mar-26/00:47:40.000,0.000,1.000,2.000
2008-Mar-26/00:47:56.000,0.862,1.967,-0.055,2008-Mar-26/00:47:56.000,0.000,1.000,2.000
2008-Mar-26/00:48:12.000,0.737,1.562,-0.176,2008-Mar-26/00:48:12.000,0.000,1.000,2.000
2008-Mar-26/00:48:28.000,0.865,1.779,-0.101,2008-Mar-26/00:48:28.000,0.000,1.000,2.000
2008-Mar-26/00:48:44.000,0.914,1.978,-0.215,2008-Mar-26/00:48:44.000,0.000,1.000,2.000
2008-Mar-26/00:49:00.000,0.868,2.144,-0.223,2008-Mar-26/00:49:00.000,0.000,1.000,2.000
2008-Mar-26/00:49:16.000,0.606,2.202,-0.259,2008-Mar-26/00:49:16.000,0.000,1.000,2.000
2008-Mar-26/00:49:32.000,0.679,1.979,-0.494,2008-Mar-26/00:49:32.000,0.000,1.000,2.000
2008-Mar-26/00:49:48.000,0.691,1.783,-0.579,2008-Mar-26/00:49:48.000,0.000,1.000,2.000
2008-Mar-26/00:50:04.000,0.568,0.881,-0.373,2008-Mar-26/00:50:04.000,0.000,1.000,2.000
2008-Mar-26/00:50:20.000,0.683,0.696,-0.488,2008-Mar-26/00:50:20.000,0.000,1.000,2.000
2008-Mar-26/00:50:36.000,0.484,1.467,-0.055,2008-Mar-26/00:50:36.000,0.000,1.000,2.000
2008-Mar-26/00:50:52.000,0.807,0.983,-0.675,2008-Mar-26/00:50:52.000,0.000,1.000,2.000
2008-Mar-26/00:51:08.000,0.049,1.898,0.373,2008-Mar-26/00:51:08.000,0.000,1.000,2.000
2008-Mar-26/00:51:24.000,-0.094,2.651,0.369,2008-Mar-26/00:51:24.000,0.000,1.000,2.000
2008-Mar-26/00:51:40.000,-0.258,2.917,0.385,2008-Mar-26/00:51:40.000,0.000,1.000,2.000
2008-Mar-26/00:51:56.000,0.180,1.605,0.710,2008-Mar-26/00:51:56.000,0.000,1.000,2.000
2008-Mar-26/00:52:12.000,0.239,2.411,0.494,2008-Mar-26/00:52:12.000,0.000,1.000,2.000
2008-Mar-26/00:52:28.000,0.244,2.430,0.384,2008-Mar-26/00:52:28.000,0.000,1.000,2.000
2008-Mar-26/00:52:44.000,-0.024,3.860,-0.202,2008-Mar-26/00:52:44.000,0.000,1.000,2.000
2008-Mar-26/00:53:00.000,-0.291,3.959,-0.646,2008-Mar-26/00:53:00.000,0.000,1.000,2.000
2008-Mar-26/00:53:16.000,-0.408,3.948,-0.395,2008-Mar-26/00:53:16.000,0.000,1.000,2.000
2008-Mar-26/00:53:32.000,-0.113,3.533,0.267,2008-Mar-26/00:53:32.000,0.000,1.000,2.000
2008-Mar-26/00:53:48.000,-0.169,3.220,-0.113,2008-Mar-26/00:53:48.000,0.000,1.000,2.000
2008-Mar-26/00:54:04.000,-0.460,3.977,0.047,2008-Mar-26/00:54:04.000,0.000,1.000,2.000
2008-Mar-26/00:54:20.000,-0.121,4.337,-0.658,2008-Mar-26/00:54:20.000,0.000,1.000,2.000
2008-Mar-26/00:54:36.000,0.139,4.261,-1.184,2008-Mar-26/00:54:36.000,0.000,1.000,2.000
2008-Mar-26/00:54:52.000,-0.566,4.178,-0.846,2008-Mar-26/00:54:52.000,0.000,1.000,2.000
2008-Mar-26/00:55:08.000,-0.327,4.207,-0.740,2008-Mar-26/00:55:08.000,0.000,1.000,2.000
2008-Mar-26/00:55:24.000,-0.501,4.295,-0.097,2008-Mar-26/00:55:24.000,0.000,1.000,2.000
2008-Mar-26/00:55:40.000,-0.663,4.551,-0.190,2008-Mar-26/00:55:40.000,0.000,1.000,2.000
2008-Mar-26/00:55:56.000,-0.571,4.415,-0.262,2008-Mar-26/00:55:56.000,0.000,1.000,2.000
2008-Mar-26/00:56:12.000,-0.465,4.216,-0.544,2008-Mar-26/00:56:12.000,0.000,1.000,2.000
2008-Mar-26/00:56:28.000,-0.086,4.154,-0.967,2008-Mar-26/00:56:28.000,0.000,1.000,2.000
2008-Mar-26/00:56:44.000,-0.380,4.218,-0.629,2008-Mar-26/00:56:44.000,0.000,1.000,2.000
2008-Mar-26/00:57:00.000,-0.747,3.924,-0.465,2008-Mar-26/00:57:00.000,0.000,1.000,2.000
2008-Mar-26/00:57:16.000,-0.795,3.920,-0.495,2008-Mar-26/00:57:16.000,0.000,1.000,2.000
2008-Mar-26/00:57:32.000,-0.581,4.181,-0.599,2008-Mar-26/00:57:32.000,0.000,1.000,2.000
2008-Mar-26/00:57:48.000,0.191,4.145,-1.468,2008-Mar-26/00:57:48.000,0.000,1.000,2.000
2008-Mar-26/00:58:04.000,-0.268,4.306,-1.078,2008-Mar-26/00:58:04.000,0.000,1.000,2.000
2008-Mar-26/00:58:20.000,-0.279,4.226,-0.642,2008-Mar-26/00:58:20.000,0.000,1.000,2.000
2008-Mar-26/00:58:36.000,0.238,4.216,-0.996,2008-Mar-26/00:58:36.000,0.000,1.000,2.000
2008-Mar-26/00:58:52.000,-0.861,4.271,-0.391,2008-Mar-26/00:58:52.000,0.000,1.000,2.000
2008-Mar-26/00:59:08.000,-0.831,4.135,-0.903,2008-Mar-26/00:59:08.000,0.000,1.000,2.000
2008-Mar-26/00:59:24.000,-1.173,4.149,-0.363,2008-Mar-26/00:59:24.000,0.000,1.000,2.000
2008-Mar-26/00:59:40.000,-0.831,4.266,-0.134,2008-Mar-26/00:59:40.000,0.000,1.000,2.000
2008-Mar-26/00:59:56.000,-0.670,4.327,-0.279,2008-Mar-26/00:59:56.000,0.000,1.000,2.000
2008-Mar-26/01:00:12.000,-1.349,4.189,-0.032,2008-Mar-26/01:00:12.000,0.000,1.000,2.000
2008-Mar-26/01:00:28.000,-1.441,4.074,0.407,2008-Mar-26/01:00:28.000,0.000,1.000,2.000
2008-Mar-26/01:00:44.000,-0.549,4.147,-0.499,2008-Mar-26/01:00:44.000,0.000,1.000,2.000
2008-Mar-26/01:01:00.000,0.693,4.124,-1.043,2008-Mar-26/01:01:00.000,0.000,1.000,2.000
2008-Mar-26/01:01:16.000,0.475,4.051,-1.049,2008-Mar-26/01:01:16.000,0.000,1.000,2.000
2008-Mar-26/01:01:32.000,2.093,3.059,-2.099,2008-Mar-26/01:01:32.000,0.000,1.000,2.000
2008-Mar-26/01:01:48.000,1.053,3.373,-1.768,2008-Mar-26/01:01:48.000,0.000,1.000,2.000
2008-Mar-26/01:02:04.000,0.996,3.327,-1.526,2008-Mar-26/01:02:04.000,0.000,1.000,2.000
2008-Mar-26/01:02:20.000,0.712,2.917,-1.148,2008-Mar-26/01:02:20.000,0.000,1.000,2.000
2008-Mar-26/01:02:36.000,2.614,1.554,-1.931,2008-Mar-26/01:02:36.000,0.000,1.000,2.000
2008-Mar-26/01:02:52.000,3.150,1.334,-1.946,2008-Mar-26/01:02:52.000,0.000,1.000,2.000
