2008-Mar-26/11:54:35.683,21630476.000,23971166.000,24460912.000,24824940.000,24670094.000,24987828.000,24861346.000,21607236.000
2008-Mar-26/11:56:11.835,19798742.000,21278336.000,21740622.000,22630110.000,23319182.000,23574116.000,23242694.000,22877474.000
2008-Mar-26/11:57:47.987,26659722.000,18433648.000,14497164.000,13073581.000,12926138.000,14624813.000,19341786.000,26627144.000
2008-Mar-26/11:59:24.139,30377124.000,21437586.000,16298326.000,14758580.000,14607564.000,15991774.000,20889652.000,28040048.000
2008-Mar-26/12:01:00.291,23864512.000,23664010.000,20606152.000,19397938.000,19196860.000,20225276.000,23344676.000,23145186.000
2008-Mar-26/12:02:36.443,22331844.000,24372718.000,21740862.000,20610722.000,20387950.000,21549782.000,23836890.000,20663730.000
2008-Mar-26/12:04:12.596,25747850.000,26573964.000,22170124.000,19612524.000,19551512.000,21944228.000,26343928.000,25386360.000
2008-Mar-26/12:05:48.748,20663240.000,25684790.000,23115402.000,21205228.000,21267114.000,22751566.000,24374102.000,20019544.000
2008-Mar-26/12:07:24.900,19335692.000,24949680.000,22784522.000,21763646.000,21734296.000,22161114.000,23960556.000,18845340.000
2008-Mar-26/12:09:01.052,18404028.000,23148498.000,22237226.000,21382400.000,21066146.000,22399996.000,22614194.000,16770462.000
2008-Mar-26/12:10:37.204,18691904.000,23230248.000,22149146.000,20875388.000,20900992.000,22188390.000,22654386.000,17747530.000
2008-Mar-26/12:12:13.357,22228400.000,26774980.000,24190838.000,22672604.000,22659728.000,23478236.000,26100352.000,20761550.000
2008-Mar-26/12:13:49.509,20874354.000,25936020.000,27361190.000,27434776.000,27017592.000,26675982.000,25157680.000,20469274.000
2008-Mar-26/12:15:25.661,20287312.000,27028758.000,28350460.000,26843248.000,26610146.000,27480654.000,26270158.000,19144654.000
2008-Mar-26/12:17:01.813,21101294.000,27774622.000,28755924.000,27069852.000,26950780.000,28096960.000,26407066.000,19468580.000
2008-Mar-26/12:18:37.965,20061518.000,26918234.000,28080588.000,26108686.000,25975922.000,27530454.000,26226698.000,19999906.000
2008-Mar-26/12:20:14.117,20785954.000,26003228.000,28528396.000,28605676.000,28114918.000,27853342.000,25850034.000,20314742.000
2008-Mar-26/12:21:50.269,21699900.000,27885702.000,31907624.000,32594370.000,32553772.000,30891290.000,27232816.000,20922058.000
2008-Mar-26/12:23:26.446,24979540.000,30323016.000,30431932.000,29687086.000,29371522.000,30002708.000,29273820.000,25198084.000
2008-Mar-26/12:25:02.623,12437364.000,15381852.000,17682162.000,17685238.000,17528380.000,17214676.000,15181165.000,12007420.000
2008-Mar-26/12:26:38.799,12308875.000,15751460.000,17347466.000,17648962.000,17518484.000,17217954.000,15328710.000,11612595.000
2008-Mar-26/12:28:14.975,12258558.000,15920058.000,17197508.000,17433744.000,17111920.000,16787250.000,15393540.000,11796221.000
2008-Mar-26/12:29:51.151,12906022.000,15605801.000,16976754.000,17652302.000,17422078.000,16562265.000,15016733.000,13199049.000
